,id,text,created,sentiment
213,1.2947E+18,I’m 100% confident Tesla will be the biggest company the universe has ever seen. First to a Quadrillion $ market cap! ,8/15/2020 18:02,1
214,1.29469E+18,@ICannot_Enough @elonmusk @Tesla Musk and get a lot of shit done in little time. One of the most productive c…/UV3OlFvv8r,8/15/2020 17:23,1
215,1.29467E+18,I would love to see a Tesla people mover more practical then the model x. A van with extra seating capacity without…/BhPovdOMcN,8/15/2020 16:16,1
216,1.29467E+18,Will you follow board recommendation for voting against additional reporting on human rights?,8/15/2020 15:59,2
217,1.29466E+18,"Thanks @TSLA for the great idea, I went to the bank today and changed a $100 bill into five $20s.  Cleaning up bitc…/Ar1Bls9szT",8/15/2020 15:37,1
218,1.29466E+18,"The announcement of the split for the stocks of TESLA and APPLE, whose share prices skyrocketed, will pave the way…/6zDX4iUJz6",8/15/2020 15:30,1
219,1.29465E+18,Tesla Daily/b5moFJRS39,8/15/2020 15:17,2
220,1.29465E+18,Fantastic interview from @GerberKawasaki. “Missing will be the greatest mistake you’ll ever make” —&gt;/8v5jYgJ7mm,8/15/2020 15:02,2
221,1.29464E+18,GO GO!! <U+0001F4C8>,8/15/2020 14:32,1
222,1.29464E+18,"Getting ready for the 2nd I know quiet some effort, just to have the charging cable tucked away <U+0001F477><U+200D><U+2640><U+FE0F><U+0001F602>…/rxYOYaB11i",8/15/2020 14:25,2
223,1.29464E+18,Tesla Stock is Being Manipulated By Short Selling Hedge Funds/lIiZRDIqUz ,8/15/2020 14:17,0
224,1.29464E+18,"7. A stockholder proposal regarding additional reporting on human rights, if properly presented (“Proposal Seven”).…/ll1BUPAxiS",8/15/2020 14:15,2
225,1.29464E+18,"Investors banking on FSD rewrite and quantum leap announced by @elonmusk need to keep things in perspective. Wait,…/v3Wb5SzVme",8/15/2020 14:12,1
226,1.29464E+18,Tesla - Once again Tesla and Elon Musk see another big green week due to the announcement of their 5:1 stock split.…/o3ZqEjDXep,8/15/2020 14:12,1
227,1.29464E+18,This weeks big movers! #investing…/FL0FcGJsIV,8/15/2020 14:10,1
228,1.29463E+18,July &amp; Aug r the first couple months with real solar production. Based on the record temps here in VA coupled with…/vC1IBmKfx0,8/15/2020 13:45,2
229,1.29463E+18,In 2017 was trading at $245. Today it's $1650 (+670% <U+0001F4C8><U+0001F4C8><U+0001F4C8>). While RM 15k worth of Tesla share today won't stil…/rfJOo3yGBe,8/15/2020 13:39,1
230,1.29462E+18,"4. Then comes up with any ""good"" news in the after hours trade session. 

5. Shorts are closed by brokers. Sa…/W3f9rU4YUr",8/15/2020 13:17,0
231,1.29462E+18,"If you think is just a car company, then boy how wrong are you!",8/15/2020 12:44,1
232,1.29461E+18,"@Cointelegraph @litecoin @SatoshiLite @mmviii_2008 #XRP
D…/qT1w89s75B",8/15/2020 12:23,2
233,1.29461E+18,"@elonmusk If FSD is as good as you are saying, then we should be in ARKK's super bull's case territory sooner than…/Qguw6auDeS",8/15/2020 12:08,1
234,1.29459E+18,"My Tesla smart screen gamer plus HUD gives me live updates on the price of , share prices and best of all @elonmusk ‘s tweets<U+0001F60E>.",8/15/2020 11:14,1
235,1.29458E+18,Short ,8/15/2020 10:20,0
236,1.29458E+18,"#XRP
Decentralized economy Blockchain banking…/q4RGM35b3U",8/15/2020 10:12,2
237,1.29457E+18,"
Decentralized economy Blockchain banking…/8HFGsBGuno",8/15/2020 9:27,2
238,1.29455E+18,"Decentralized economy Blockchain banking Renewable digital future #BigData
#Trade…/fx7T3bFlA3",8/15/2020 8:07,2
239,1.29454E+18,"third tp done!<U+2705>
100 pips+ profits!<U+0001F525>

    ",8/15/2020 7:45,2
240,1.29454E+18,"third tp done!<U+2705>
100 pips+ profits!<U+0001F525>

    ",8/15/2020 7:30,2
241,1.29454E+18,@fly4dat And $tslaq money vanished:-)!!!! Could you imagine making 100x since $tsla was listed at $17 instead of be…/JHjKKCzsMu,8/15/2020 7:23,1
242,1.29453E+18,"third tp done!<U+2705>
100 pips+ profits!<U+0001F525>

    ",8/15/2020 7:15,1
243,1.29453E+18,What's up Coin Traders!? Brand new video out discussing how and are the two most popular asse…/LUx4uwo2G7,8/15/2020 7:09,2
244,1.29453E+18,"third tp done!<U+2705>
100 pips+ profits!<U+0001F525>

    ",8/15/2020 7:00,2
245,1.29452E+18,"third tp done!<U+2705>
100 pips+ profits!<U+0001F525>

    ",8/15/2020 6:31,2
246,1.29452E+18,"third tp done!<U+2705>
100 pips+ profits!<U+0001F525>

    ",8/15/2020 6:15,2
247,1.29451E+18,Who wins #stockofthedecade? vs vs vs Vs Vs v…/rXBvmBHHpL,8/15/2020 6:03,2
248,1.29449E+18,"@StephenPunwasi So, buy #TSLA?",8/15/2020 4:22,1
249,1.29447E+18,"Ex-worker agrees to sanctions over document dump, admits to intentionally dumping confidential docs online i…/hAHf6608Sb",8/15/2020 3:21,2
250,1.29446E+18,"<U+2B07><U+FE0F>   It’s all about “stock splits” <U+2797>
&amp; whether we may see the return of this ‘90’s trend ..
/Ga7ouiw8CO",8/15/2020 2:31,2
251,1.29445E+18,Thank you @stevenmarkryan 4 well-articulated response to @YahooFinance's @KristinReports interview w/@NewConstructs…/aK9yFZOfYn,8/15/2020 1:46,1
252,1.29445E+18,Tesla regulatory credits sales have helped the company to improve its automotive gross margin by up to 6% in 2Q20 a…/KErCriQzr8,8/15/2020 1:34,2
253,1.29444E+18,when the wife says “buy more #TSLA”/GLQ3JifzBm,8/15/2020 1:12,1
254,1.29444E+18,"Hit first target<U+2705>
70 pips profit and running!<U+0001F525><U+0001F525>

   ",8/15/2020 1:00,1
255,1.29444E+18,"
Hey @elonmusk remember in May you…/ZE5QbL9jrX",8/15/2020 0:51,1
256,1.29443E+18,"Hit first target<U+2705>
70 pips profit and running!<U+0001F525><U+0001F525>

   ",8/15/2020 0:45,2
257,1.29443E+18,"$SPY Support and Resistance (Pivots) for Mon 8/17/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX…/L60l3FH10T",8/15/2020 0:43,2
258,1.29443E+18,"Hit first target<U+2705>
70 pips profit and running!<U+0001F525><U+0001F525>

   ",8/15/2020 0:30,0
259,1.29443E+18,"Hit first target<U+2705>
70 pips profit and running!<U+0001F525><U+0001F525>

   ",8/15/2020 0:15,2
260,1.29514E+18,"What stocks are we buying this week? 

$AAPL $NAK",8/16/2020 23:32,2
261,1.29512E+18,@davidein I hope you have A LOT OF HARD EVIDENCE before you start throwing around statements about and…/0rGRSRLaeJ,8/16/2020 22:14,2
262,1.29511E+18,"Everyone getting their cars wrapped...are you happy with it? Pros, cons? Just curious. ",8/16/2020 21:30,2
263,1.2951E+18,"If and when $SPAQ merges into $FSR (Fisker Automotive) and succeeds, it will prove to retail and institutional inve…/hQ6QnRkWPl",8/16/2020 21:00,2
264,1.2951E+18,@JoeBiden lives in the past. ,8/16/2020 20:41,2
265,1.29509E+18,"@elonmusk @Tesla @TeslaPodcast
@teslatidbits @thirdrowtesla @talkingtesla

Iowa derecho 2020 (Cedar Rapids)

Rest I…/aOFwdBBaUd",8/16/2020 19:55,2
266,1.29509E+18,4 days left! ,8/16/2020 19:52,2
267,1.29508E+18,"Should be a comparison with 2018 and now.
Especially to predict the fall/htHzhyE1UG",8/16/2020 19:44,2
268,1.29508E+18,@Nicko92127419 @LuoshengPeng @InovioPharma will be bankrupt soon,8/16/2020 19:39,0
269,1.29508E+18,"@CNBC First you should buy stocks
After that you could think about testing and etc",8/16/2020 19:14,1
270,1.29507E+18,The psychology of stock split: This indicates that a Board of Directors believe that some huge innovation or huge e…/7JLsmYiLiF,8/16/2020 18:51,2
271,1.29507E+18,"- TSLA, HISSE BOLUNMESI (STOCK SPLIT) (5-for-1) - TradingView -/FA9ZPRvXCv",8/16/2020 18:30,2
272,1.29507E+18,No investment until breaking the trading range - chart/3wjGqjxmiL,8/16/2020 18:29,0
273,1.29506E+18,"@LuoshengPeng @InovioPharma will be huge, within 5 years, it will outdo  if they release a product",8/16/2020 18:13,1
274,1.29506E+18,next target 2000$ keep up the good work @elonmusk <U+0001F602><U+2764><U+FE0F>./kfyIgFRr7l,8/16/2020 17:58,1
275,1.29505E+18,"If doing a 1:10 Split, I then have 10 shares!
",8/16/2020 17:17,1
276,1.29504E+18,The new Dominican President arrives in a @Tesla electric car @elonmusk ,8/16/2020 17:01,1
277,1.29504E+18,The new Dominican president arrives in a @Tesla electric car @elonmusk ,8/16/2020 17:00,1
278,1.29501E+18,Tesla - Of course Tesla and Elon Must make it onto our watchlist for the week. After announcing the stock split and…/9XMXpzuRiD,8/16/2020 14:48,1
279,1.29501E+18,"My top stocks for this upcoming week that are on my watchlist! Who are you keeping a close eye on?
#hyliion…/Y1KZ13hDKz",8/16/2020 14:44,1
280,1.295E+18,The Big Five Stock and Sector Service is now posted for Sunday       and…/EI4HkAYVWo,8/16/2020 14:26,2
281,1.29498E+18,@elonmusk As a fraud ? Everyone knows that without Wikipedia ,8/16/2020 13:05,0
282,1.29498E+18,"Plan for the week:

Watching SPX hit all time highs. 
Looking for a gap and run otherwise I’ll fade the move. 

Rid…/aaWnsG1M7Q",8/16/2020 12:58,1
283,1.29498E+18,"and #Tesla: America's Most Loved Assets on #TradingView.

$BTC/WkNHbwuZCd",8/16/2020 12:55,1
284,1.29498E+18,"@elonmusk - I have a new award Title for the Worthy.

CAPTAIN PLANET. - WITH ALL YOUR BUSINESSES COMBINED. YOU ARE.…/lKkyHGdib0",8/16/2020 12:48,1
285,1.29496E+18,Takes A Page Out Of The #Fed's Playbook $AAPL $TSLA Also $BND $DBA $DIA $EWH $EWW $GLD $IWM $JNK…/mlU19Uf7WY,8/16/2020 11:50,2
286,1.29496E+18,"All targets done<U+2705> +450 pips done. Trade closed!<U+0001F525>

For more Free signals :/rsjRCEfvlw",8/16/2020 11:45,2
287,1.29491E+18,@clairefelicite2 You think I would have learned after the first time in which had the power to subpoena googl…/sK0PQj112b,8/16/2020 8:25,2
288,1.29491E+18,Visit my stream on and trade with my proprietary that will never be released to public! Request…/Ke6Nsce2mX,8/16/2020 8:15,2
289,1.29491E+18,This is what happens when someone with more money than integrity gets upset:  Someone else's personal account is fr…/3R4su3OYcx,8/16/2020 8:09,2
290,1.29491E+18,"Oh no!  The dragon has been poked, and now it has emerged from the cave.  The email from him to me this morning was…/Pbfp8MGDDm",8/16/2020 8:00,2
291,1.2949E+18,#NAME?,8/16/2020 7:20,2
292,1.29489E+18,@Tesla killed it <U+0001F4AF> ,8/16/2020 6:56,1
293,1.29488E+18,@WSJ There is no next ,8/16/2020 6:12,2
294,1.29485E+18,- - TradingView -/jLtXzz80BB,8/16/2020 4:00,2
295,1.29482E+18,Former CTO of may have what it takes to beat at producing the best EV. Lucid Motors has ambitious plan…/PJGWZfK6Pf,8/16/2020 2:14,2
296,1.29551E+18,@charliebilello @ycharts People sticking to old school stock analysis methods just don’t get it. Stocks in this mar…/gb3rBZdjR8,8/17/2020 23:48,2
297,1.29551E+18,Is this a joke ?! Lmao<U+0001F602><U+0001F602> ,8/17/2020 23:48,0
298,1.2955E+18,"Bought March 19th for $420 per share. Closed today at $1,836 per share. Oh what I time.",8/17/2020 23:34,1
299,1.2955E+18,Thanks for the Cybertruck @elonmusk #TSLA<U+0001F525><U+0001F4AF><U+267B><U+FE0F><U+0001F49A><U+0001F911>/yxJX9NZ6hD,8/17/2020 23:29,1
300,1.2955E+18,"IF they had a Covid Vaccine tomorrow, would you get it? 
",8/17/2020 23:27,2
301,1.2955E+18,"vs an Epic Asset Match Up. Who will win the rest of 2020? 

Tesla has a big lead so far. 

#TSLA…/f4nlCP6GKS",8/17/2020 23:27,2
302,1.2955E+18,The full self driving will create one of the most significant changes to everyday life that we have ever experience…/n0OslNd4lw,8/17/2020 23:15,1
303,1.2955E+18,"@K___Dean Greetings; Despite no APPL products in our bldg, their timing's as brilliant as #TSLA's for split to simu…/M2MqP9ir6y",8/17/2020 23:10,2
304,1.29549E+18,TSLA buy option? - chart/xbrQGTlWSP,8/17/2020 22:55,2
305,1.29549E+18,Always have the odds in your favor. - chart/wEioneFetK,8/17/2020 22:53,2
306,1.29549E+18,"<U+0001F9E0> <U+0001F92F>
8:11am PST = 8/11/2020 stock split announcement day. 
5/1/2020 = 5/1 stock split.

Anyone else get to purchase…/7uCu1YKMHv",8/17/2020 22:52,2
307,1.29549E+18,I love  shooting my shots at cause I get to feel like all the people who doubted except I can justify…/qJpbQecWp1,8/17/2020 22:46,1
308,1.29549E+18,"Market cap. rose by $24bn today, that's more than the entire mkt. cap. of Ford.",8/17/2020 22:24,1
309,1.29549E+18,@PrestonPysh @100trillionUSD That looks spectacular at first glance - but even with those axis jumps it’s pretty mu…/B17xi8rPi2,8/17/2020 22:19,1
310,1.29548E+18,"5 years ago, I moved to US with $600 from my grandma’s life saving. Today, reached 1 of my 3 financial freedoom mil…/jK2YrGG4PW",8/17/2020 22:15,2
311,1.29548E+18,I wonder if @elonmusk would buy (or already has bought)  btc under #TSLA./e2GslJbOaO,8/17/2020 22:11,2
312,1.29548E+18,"TSLA CALM THE FUCK DOWN !

",8/17/2020 22:09,1
313,1.29548E+18,@GregCrennan @chigrl @CordovaTrades @realJosephRich @HRGPFOREVER @EndTheFed001 @EndTheFed_org @QTRResearch…/cs1fKrLjlG,8/17/2020 22:09,2
314,1.29548E+18,Tesla : “I’ll take you to the fucking moon and stars”. <U+2764><U+FE0F> ,8/17/2020 21:50,1
315,1.29548E+18,"I put in an order for this as a joke earlier in the day &amp; it apparently filled. <U+0001F923>

",8/17/2020 21:50,2
316,1.29548E+18,"@_Stock_Hawk I have to tell u, thanks to ur analysis from 1st of July I made 26% on  almost 30% on  22%…/QNEicf1DGG",8/17/2020 21:50,1
317,1.29548E+18,Woke up to some insanely high share prices. I can only assume it’s because of this tweet./OGnVH8rXi0,8/17/2020 21:38,1
318,1.29547E+18,at ATH <U+0001F918><U+0001F3FB><U+0001F918><U+0001F3FB>/qFmX3FHnbA,8/17/2020 21:36,2
319,1.29547E+18,Still move upside on this move - chart/n9j3JgShum,8/17/2020 21:35,2
320,1.29547E+18,Thought I was bad <U+0001F602>. Hope things work out @elonmusk/ST2fJZgaAi,8/17/2020 21:33,0
321,1.29547E+18,It’s never a bad time to buy if you’re going Long. Buy what you can afford as often as you can.,8/17/2020 21:30,1
322,1.29547E+18,is now at $1835.  So much for the 1/5 split and trying to make it more affordable to invest.,8/17/2020 21:02,2
323,1.29547E+18,"Tesla was selling their stock at 50% off today...  50% of the price it will be on Sept. 23, 2020.  ",8/17/2020 21:01,2
324,1.29546E+18,"Another day, another years salary. ",8/17/2020 20:57,1
325,1.29546E+18,"$TSLA $2,103.45 is the price it cannot cross until share split happens!",8/17/2020 20:52,0
326,1.29546E+18,I just want to know how’s buying ?!?!?! Who are you?,8/17/2020 20:46,0
327,1.29546E+18,Tesla...time for S&amp;P500 inclusion? @Tesla @elonmusk,8/17/2020 20:38,2
328,1.29546E+18,"<U+2B06><U+FE0F>+1.41% for PF1 today (+23.82% YTD<U+2705>)
This has been a good day for PF1
(+11.14%) and have been great. P…/EkV6lZa0IX",8/17/2020 20:33,2
329,1.29546E+18,@Investingcom Where is Elon?¿?¿ (+11% today)/duu6rkNhXs,8/17/2020 20:32,2
330,1.29546E+18,"New ATH Closing Price at $1835.64
- All time Highest <U+2763><U+FE0F>


@elonmusk/J6kEqdLLcx",8/17/2020 20:26,2
331,1.29546E+18,"$TSLA Best Entry points:

1) $1376
2) $1500

Alerted both. I took swing entries on both spots. But I closed the 2nd…/NtuPbJUSzD",8/17/2020 20:26,2
332,1.29546E+18,Whoa! Just realized @elonmusk said stock was too high on 5/1 and they are doing a 5/1 split. Welcome the sim…/gOTrYkY57W,8/17/2020 20:23,1
333,1.29546E+18,"$TSLA - Daily

When announced stock split
I was so excited
-- I could finally afford to buy stocks

Wel…/n0pgm9if4L",8/17/2020 20:22,2
334,1.29546E+18,"Only Thing Keeping Me From A Trip Right Now Is The Grind... 
<U+0001F62D><U+0001F4C8><U+0001F62D>",8/17/2020 20:21,2
335,1.29545E+18,"$TSLA rallies, gaining $184.93 (11.2%) within a single day on high volume:/75XNk0OmQV
Sentiment: Very bullish ",8/17/2020 20:17,2
336,1.29545E+18,The most attractive chart you’ve ever seen. @Tesla @barstoolsports @stoolpresidente…/MpRNx9yfeu,8/17/2020 20:14,1
337,1.29545E+18,"$TSLA 2000 coming sooner than we thought <U+0001F61C><U+0001F4B0>

Can ya smell 2000?! 

$NIO $NKLA ",8/17/2020 20:14,1
338,1.29545E+18,"When you're waiting for stock to fall so you can buy:
/wd8mpcTq5J",8/17/2020 20:12,0
339,1.29545E+18,Hey @elonmusk - What's the best time to exit stock? Now or Never? Can you throw some light? I know you always…/OP6oECoEqN,8/17/2020 20:09,2
340,1.29545E+18,@vincent13031925 The best trade for is invest but not to trade base on @vincent13031925.....,8/17/2020 20:08,0
341,1.29545E+18,"<U+0001F680> News Tesla Inc closed at a new high $1835.64 (11.2%) <U+0001F4B9> Market Cap is now $342.093B
#TSLAQ…/Lsp9ZyPuar",8/17/2020 20:07,1
342,1.29545E+18,TSLA Long - TradingView/ywrP4ljKx9  ,8/17/2020 20:04,2
343,1.29545E+18,"Everybody do the schmonneyyy dance. @elonmusk &amp; more importantly, the planet, win again. Bye shorty shorts <U+0001FA73> <U+0001F44B><U+0001F44B>…/vqjVbvY2ZZ",8/17/2020 19:58,2
344,1.29545E+18,"@jsblokland Yet, mindless buying of continues!",8/17/2020 19:57,1
345,1.29545E+18,Literally I bought a fractional share of Tesla .. just on some .. tired of guessing need some old faithful stocks .…/5eANo7v8wH,8/17/2020 19:55,1
346,1.29545E+18,I am suprised that $PCG is not going up as is ripping,8/17/2020 19:52,2
347,1.29545E+18,Could $TSLA hit $2000 before the split? ,8/17/2020 19:51,1
348,1.29545E+18,Sheesh! <U+0001F680><U+0001F680> thanks @elonmusk ,8/17/2020 19:49,1
349,1.29545E+18,"What a day to for 
@stevenmarkryan",8/17/2020 19:49,2
350,1.29545E+18,is approaching the next projected target $1850./LBHTc48bPm,8/17/2020 19:45,1
351,1.29545E+18,long term/lDei4Ho4Q2,8/17/2020 19:43,2
352,1.29545E+18,I love you ,8/17/2020 19:43,1
353,1.29545E+18,"@thinkorswim @TDANetwork $TSLA the gift that keeps on giving! We bot the Aug 1800 calls this mornin for $25, they'v…/e3W5KtdhzC",8/17/2020 19:43,1
354,1.29545E+18,members  now stop on profit  from notification now + 36% profit,8/17/2020 19:39,1
355,1.29545E+18,"I love $TSLA but these $1900 PTs are insane. Ford, GM, Fiat and Toyota sell roughly 25 Million cars combined each y…/FRNfI5QXKI",8/17/2020 19:39,0
356,1.29545E+18,Papa Elon never fails to amaze me! ,8/17/2020 19:38,1
357,1.29544E+18,I think index funds have started buying. ,8/17/2020 19:37,1
358,1.29544E+18,"$TSLA the gift that keeps on giving! We bot the Aug 1800 calls this mornin for $25, they've already tripled in just…/QolvD7FCPa",8/17/2020 19:30,1
359,1.29544E+18,will close at a record high today and will make headlines all over <U+0001F60E>,8/17/2020 19:29,1
360,1.29544E+18,This seems to qualify for a parabolic chaos to unfold soon? ,8/17/2020 19:28,0
361,1.29544E+18,you BEAST !!!  traded almost 40 million today!!,8/17/2020 19:27,2
362,1.29544E+18,"$1,830 at this moment <U+0001F680><U+0001F680> that $2,000 barrier looks closer!!!! ",8/17/2020 19:26,1
363,1.29544E+18,Tesla’s Stock lolz ,8/17/2020 19:25,1
364,1.29544E+18,"still scratching their heads trying to figure out why they keep losing<U+0001F926><U+200D><U+2642><U+FE0F>
here’s a money saving bit of advi…/1a8ncuZnq2",8/17/2020 19:25,0
365,1.29544E+18,$tsla monster of century! @elonmusk ,8/17/2020 19:20,1
366,1.29544E+18,"What is your prediction for Tesla’s stock price at the end of the week? 
$TSLA",8/17/2020 19:18,2
367,1.29544E+18,Does anyone think this rise of the stock will continue into the split? If it keeps going the way it is will h…/VShr0T3vYB,8/17/2020 19:16,2
368,1.29544E+18,"@FutureIsTesla Demand cliff. That was heard a lot in advance of Q1 2019, but didn't fit with the reality of cars be…/WS0zVSPxOD",8/17/2020 19:13,2
369,1.29544E+18,"Big run up on tsla today, beautiful <U+0001F9BE>let’s go <U+0001F680> ",8/17/2020 19:07,1
370,1.29544E+18,And it’s ripping again. 1800 tequila time ,8/17/2020 18:59,1
371,1.29543E+18,God bless (as I hear the $1812 Overture in my head),8/17/2020 18:57,1
372,1.29543E+18,stocks got me <U+0001F601><U+0001F601> today,8/17/2020 18:48,1
373,1.29543E+18,is up over $150 today <U+0001F923>,8/17/2020 18:47,1
374,1.29543E+18,This TSLA close... - chart/IhXW4MaeLV,8/17/2020 18:47,2
375,1.29543E+18,@WholeMarsBlog @elonmusk 10% <U+2B06><U+FE0F> in hours ... Goo ,8/17/2020 18:46,1
376,1.29543E+18,"Both and have reached their highest value in over a year.  We've had worse Mondays folks. <U+0001F680><U+0001F469><U+200D><U+0001F680>

And yet,…/AuBCMimJ3B",8/17/2020 18:39,1
377,1.29543E+18,"$tsla @Tesla @elonmusk raise $15b at this price and go debt free...it’s hardly dilutive, gives you another huge run…/Z9PiKljaH6",8/17/2020 18:39,1
378,1.29543E+18,bubble gets worse each day.,8/17/2020 18:37,0
379,1.29543E+18,just hit $1800,8/17/2020 18:35,1
380,1.29543E+18,"I wonder if Tesla will hit $2000 before the split takes effect...
#ElonMusk…/WHbuIQNZr9",8/17/2020 18:35,1
381,1.29543E+18,"Sold 30% of my TSLA shares Friday. I'm fucking awesome since I bought it at $270. Oh wait, yes, I did sell Etsy at…/6XU5tuRnKN",8/17/2020 18:32,1
382,1.29543E+18,I have now sold all the rest of my stock an went in 100% in ..am I stupid? I don't think so. But its my money…/kg1sSY5pHe,8/17/2020 18:30,0
383,1.29543E+18,"Oh, Lordie, Lordie, calls are triple for the day. Taking 70% off the table. This is crazy.  At some point thi…/sQ1Cn3TjyI",8/17/2020 18:29,1
384,1.29543E+18,"2020 me yelling at 2017 me, “Why are you not putting twice as much that on you idiot!!!”/prJfdvs1Cj",8/17/2020 18:27,1
385,1.29543E+18,Can anyone with a single stock of gain entrance to battery day event?,8/17/2020 18:27,2
386,1.2937E+18,"That’s me on the left, in Miami Beach, 1999, hanging out with my friend, actor Jason Raize who was starring as Simb…/PFQfIDgWtn",8/12/2020 23:59,2
387,1.2937E+18,"I just finished watching the documentary “Howard” on Disney+.  And I’m sobbing, so talented.  After seeing Beauty &amp;…/7qVC4oBGpl",8/12/2020 23:58,1
388,1.2937E+18,Update Actor's Equity Union signs memorandum of understanding with for Equity performers to return to…/j5J5nAhnfO,8/12/2020 23:57,2
389,1.2937E+18,"Watching episode two of the making of Frozen II doc and ""It's got like 18 stacked reindeer harmonies"" has to be one…/EEeDxC0rhM",8/12/2020 23:56,2
390,1.2937E+18,PODCAST: Central Florida theme parks have a deal for you (Ep. 61)/AFyMKcf9cO ,8/12/2020 23:54,1
391,1.2937E+18,The power of solidarity and Union advocacy.  The ask was simple...provide testing.   could have done this m…/UAR3wpUDZ4,8/12/2020 23:52,0
392,1.2937E+18,This is a SUPER long survey... i took it because i love amd but i am also a sucker for…/L1cXTzmbTG,8/12/2020 23:50,0
393,1.2937E+18,"Lumity Dance With Different Songs-
Amity And Luz &lt;3

/KBGwTKj4ZZ",8/12/2020 23:49,2
394,1.2937E+18,Disney+ just sent out the first notice to subscribers about the 'Mulan' rental offer for $29.99. 'Mulan' will be av…/PmSzFD0Kd1,8/12/2020 23:44,0
395,1.29369E+18,"@MaxizPad is the perfect prince, watching him do 2 of my favorite on @brauhala Youtube is pure…/LsI5d0gYpu",8/12/2020 23:43,1
396,1.29369E+18,$DIS/W8tpttcpjD,8/12/2020 23:40,2
397,1.29369E+18,2020 for me in a nutshell ,8/12/2020 23:40,2
398,1.29369E+18,"Disney + 

A BUGS LIFE!!!! 


",8/12/2020 23:39,1
399,1.29369E+18,And I had to add to my sleeve <U+0001F970><U+0001F44C><U+0001F3FC> ,8/12/2020 23:38,2
400,1.29369E+18,Disney Uses Disney+ And Mulan To Change Streaming And Movie Theaters For.../60hHs0SGWw,8/12/2020 23:35,1
401,1.29369E+18,Today #DisneyMagicMoments: Take a Mystifying Ride on Mystic Manor at Hong Kong Disneyland…/zgNEF1mJk9,8/12/2020 23:35,2
402,1.29369E+18,@Dalilohalalala Boycott ???,8/12/2020 23:34,0
403,1.29369E+18,"Here are a few more pictures from our magical day! <U+2728>
#wheredreamscometrue…/kIJsdv0is4",8/12/2020 23:31,1
404,1.29369E+18,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #shopmycloset…/vkdVYkBxUA,8/12/2020 23:26,2
405,1.29369E+18,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #shopmycloset…/kAmoiZWL85,8/12/2020 23:26,2
406,1.29369E+18,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ShopBeanz #fashion…/07Q19EHMTi,8/12/2020 23:25,2
407,1.29369E+18,EXCLUSIVE NEW ARTWORK FOR “THE NEW MUTANTS” NOW AVAILABLE/395h7yaMZH,8/12/2020 23:25,2
408,1.29369E+18,We're recording a new episode tonight where we draft teams of the best characters! Check it out on all your…/JEbKXWn6XA,8/12/2020 23:23,2
409,1.29369E+18,If I can’t be famous painting good art then this is amazing <U+0001F60D><U+2728> #disney…/4rfsL13Avh,8/12/2020 23:23,2
410,1.29369E+18,Well I guess it’s confirmed now. I held out hope that wouldn’t be so stupid as to eschew theatres that actu…/EfzxqXJmSN,8/12/2020 23:22,0
411,1.29369E+18,News BREAKING NEWS: Disney World Performers Will Reportedly Be Returning as the Actors’ Equity Association…/XlDyjWCaSv,8/12/2020 23:22,1
412,1.29369E+18,Me as a Disney character ,8/12/2020 23:18,2
413,1.29369E+18,OMG @DisneyBooks This looks amazing! ,8/12/2020 23:18,1
414,1.29369E+18,<U+0001F4F7> Very cute bows/clips ,8/12/2020 23:18,1
415,1.29369E+18,Very cute bows/clips ,8/12/2020 23:17,1
416,1.29369E+18,"RIP 20th Century Fox! We're going to miss hearing that fan fare <U+0001F622>

/zeQ07Og7ey",8/12/2020 23:15,2
417,1.29369E+18,"Goodmorning Aqua! w/ olmpian146 New video of Kingdom Hearts 3! Hope you all enjoy! Link below!
#kingdomehearts3…/WULsADw3Lz",8/12/2020 23:15,2
418,1.29369E+18,"#Disney
To all who are still unhappy about the movie, or the pricing etc..
firstly, the 30 dolla…/EDs3UPbBDW",8/12/2020 23:12,0
419,1.29369E+18,"Please check out my new video, Speed Painting of lovely @VeraBambiLIVE as Woody cosplay #speedpaint…/iuItKphfJR",8/12/2020 23:11,2
420,1.29406E+18,Corelle?! TAKE MY MONEY! [ad]/MT6lluysZk,8/13/2020 23:58,1
421,1.29406E+18,"On this week's episode, we're looking at the ultimate splurge resorts, restaurants &amp; experiences. What woul…/DUDwiTjFAm",8/13/2020 23:57,2
422,1.29406E+18,"Hey Dodgers, Starbucks &amp; Disney fans! Check out what I just got from wonderful ladies on IG @ zigandalesx  They hit…/RnrQOV6iYB",8/13/2020 23:53,2
423,1.29406E+18,"Check out Aladdin Cast Member Only LE Poster #1128/5000 (Walt Disney, 1992) CoA #Disney/hRvrUpTD5v via @eBay",8/13/2020 23:51,2
424,1.29406E+18,"He's got friends on the other side <U+0001F608>

",8/13/2020 23:48,2
425,1.29406E+18,"Disney+ to Premiere “The LEGO Star Wars Holiday Special” on Fan-Favorite Holiday Life Day, November 17…/cj1kkua2de",8/13/2020 23:46,1
426,1.29406E+18,"Disneyland Lot 8 RARE Boxed Jumbo Pins Holiday Pirates Paris Mickey Pin #eBay
<U+0001F517>/yGNpOsyms6",8/13/2020 23:45,2
